Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
23,23,0.7,17,282.41
23,23,0.7,17,137.33
23,23,0.7,17,188.32
23,23,0.7,17,245.73
23,23,0.7,17,162.70
23,23,0.7,17,124.78
23,23,0.7,17,178.90
23,23,0.7,17,188.33
23,23,0.7,17,212.09
23,23,0.7,17,149.97
23,23,0.7,17,212.50
23,23,0.7,17,242.54
23,23,0.7,17,216.93
23,23,0.7,17,199.04
23,23,0.7,17,204.19
23,23,0.7,17,328.83
23,23,0.7,17,299.94
23,23,0.7,17,268.28
23,23,0.7,17,348.25
23,23,0.7,17,229.71
23,23,0.7,17,171.50
23,23,0.7,17,197.30
23,23,0.7,17,382.35
23,23,0.7,17,235.29
23,23,0.7,17,162.70
23,23,0.7,17,242.53
23,23,0.7,17,309.59
23,23,0.7,17,145.28
23,23,0.7,17,315.95
23,23,0.7,17,119.11
23,23,0.7,17,263.06
23,23,0.7,17,199.04
23,23,0.7,17,210.86
23,23,0.7,17,220.49
23,23,0.7,17,302.81
23,23,0.7,17,214.12
23,23,0.7,17,357.32
23,23,0.7,17,268.28
23,23,0.7,17,201.21
23,23,0.7,17,207.97
23,23,0.7,17,287.27
23,23,0.7,17,302.81
23,23,0.7,17,259.42
23,23,0.7,17,294.12
23,23,0.7,17,245.73
23,23,0.7,17,312.65
23,23,0.7,17,400.04
23,23,0.7,17,307.07
23,23,0.7,17,363.80
23,23,0.7,17,428.24
23,23,0.7,17,460.56
23,23,0.7,17,264.38
23,23,0.7,17,355.38
23,23,0.7,17,223.99
23,23,0.7,17,355.38
23,23,0.7,17,225.15
23,23,0.7,17,292.05
23,23,0.7,17,292.05
23,23,0.7,17,437.24
23,23,0.7,17,178.90
23,23,0.7,17,105.23
23,23,0.7,17,135.42
23,23,0.7,17,65.76
23,23,0.7,17,300.51
23,23,0.7,17,306.78
23,23,0.7,17,176.95
23,23,0.7,17,241.46
23,23,0.7,17,234.18
23,23,0.7,17,318.39
23,23,0.7,17,232.70
23,23,0.7,17,176.95
23,23,0.7,17,251.29
23,23,0.7,17,224.75
23,23,0.7,17,347.25
23,23,0.7,17,281.49
23,23,0.7,17,382.34
23,23,0.7,17,178.90
23,23,0.7,17,270.84
23,23,0.7,17,153.95
23,23,0.7,17,195.54
23,23,0.7,17,255.39
23,23,0.7,17,194.21
23,23,0.7,17,271.16
23,23,0.7,17,131.54
23,23,0.7,17,447.40
23,23,0.7,17,374.12
23,23,0.7,17,266.33
23,23,0.7,17,204.19
23,23,0.7,17,283.33
23,23,0.7,17,376.65
23,23,0.7,17,176.96
23,23,0.7,17,230.08
23,23,0.7,17,215.72
23,23,0.7,17,242.53
23,23,0.7,17,168.43
23,23,0.7,17,253.01
23,23,0.7,17,344.25
23,23,0.7,17,326.72
23,23,0.7,17,325.65
23,23,0.7,17,355.37
