Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
22,22,0.5,19,542.50
22,22,0.5,19,363.23
22,22,0.5,19,426.98
22,22,0.5,19,272.41
22,22,0.5,19,173.61
22,22,0.5,19,335.65
22,22,0.5,19,209.62
22,22,0.5,19,116.32
22,22,0.5,19,138.89
22,22,0.5,19,244.16
22,22,0.5,19,231.48
22,22,0.5,19,162.04
22,22,0.5,19,177.05
22,22,0.5,19,254.89
22,22,0.5,19,176.29
22,22,0.5,19,219.91
22,22,0.5,19,197.10
22,22,0.5,19,173.99
22,22,0.5,19,333.84
22,22,0.5,19,212.46
22,22,0.5,19,113.99
22,22,0.5,19,197.09
22,22,0.5,19,215.28
22,22,0.5,19,247.69
22,22,0.5,19,192.63
22,22,0.5,19,103.52
22,22,0.5,19,321.78
22,22,0.5,19,266.45
22,22,0.5,19,208.65
22,22,0.5,19,253.83
22,22,0.5,19,36.60
22,22,0.5,19,264.18
22,22,0.5,19,166.92
22,22,0.5,19,115.74
22,22,0.5,19,278.25
22,22,0.5,19,196.76
22,22,0.5,19,139.85
22,22,0.5,19,243.33
22,22,0.5,19,238.60
22,22,0.5,19,278.26
22,22,0.5,19,219.60
22,22,0.5,19,247.42
22,22,0.5,19,139.37
22,22,0.5,19,176.29
22,22,0.5,19,161.21
22,22,0.5,19,157.43
22,22,0.5,19,231.77
22,22,0.5,19,127.84
22,22,0.5,19,303.80
22,22,0.5,19,120.84
22,22,0.5,19,256.21
22,22,0.5,19,81.02
22,22,0.5,19,329.20
22,22,0.5,19,371.09
22,22,0.5,19,247.42
22,22,0.5,19,127.84
22,22,0.5,19,205.09
22,22,0.5,19,197.78
22,22,0.5,19,266.45
22,22,0.5,19,289.34
22,22,0.5,19,266.45
22,22,0.5,19,231.47
22,22,0.5,19,246.07
22,22,0.5,19,131.96
22,22,0.5,19,319.28
22,22,0.5,19,270.19
22,22,0.5,19,229.73
22,22,0.5,19,57.87
22,22,0.5,19,292.11
22,22,0.5,19,237.47
22,22,0.5,19,150.90
22,22,0.5,19,228.27
22,22,0.5,19,247.69
22,22,0.5,19,207.04
22,22,0.5,19,202.46
22,22,0.5,19,280.17
22,22,0.5,19,244.15
22,22,0.5,19,115.74
22,22,0.5,19,275.10
22,22,0.5,19,204.76
22,22,0.5,19,262.40
22,22,0.5,19,191.58
22,22,0.5,19,246.06
22,22,0.5,19,278.73
22,22,0.5,19,292.11
22,22,0.5,19,289.35
22,22,0.5,19,430.57
22,22,0.5,19,205.08
22,22,0.5,19,224.72
22,22,0.5,19,191.58
22,22,0.5,19,284.68
22,22,0.5,19,285.85
22,22,0.5,19,232.62
22,22,0.5,19,249.30
22,22,0.5,19,281.83
22,22,0.5,19,162.03
22,22,0.5,19,186.62
22,22,0.5,19,211.20
22,22,0.5,19,223.52
22,22,0.5,19,267.20
