Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,22,0.6,18,317.91
25,22,0.6,18,189.92
25,22,0.6,18,473.87
25,22,0.6,18,315.43
25,22,0.6,18,236.57
25,22,0.6,18,343.33
25,22,0.6,18,352.66
25,22,0.6,18,283.11
25,22,0.6,18,297.63
25,22,0.6,18,252.66
25,22,0.6,18,272.64
25,22,0.6,18,169.36
25,22,0.6,18,260.50
25,22,0.6,18,177.43
25,22,0.6,18,325.30
25,22,0.6,18,301.87
25,22,0.6,18,288.84
25,22,0.6,18,421.96
25,22,0.6,18,337.18
25,22,0.6,18,297.20
25,22,0.6,18,304.46
25,22,0.6,18,201.87
25,22,0.6,18,396.75
25,22,0.6,18,272.32
25,22,0.6,18,392.54
25,22,0.6,18,367.69
25,22,0.6,18,373.34
25,22,0.6,18,341.30
25,22,0.6,18,220.11
25,22,0.6,18,374.30
25,22,0.6,18,337.17
25,22,0.6,18,309.59
25,22,0.6,18,340.01
25,22,0.6,18,213.66
25,22,0.6,18,260.50
25,22,0.6,18,368.89
25,22,0.6,18,238.42
25,22,0.6,18,344.11
25,22,0.6,18,238.42
25,22,0.6,18,264.84
25,22,0.6,18,172.44
25,22,0.6,18,319.88
25,22,0.6,18,426.50
25,22,0.6,18,327.17
25,22,0.6,18,248.48
25,22,0.6,18,264.84
25,22,0.6,18,159.25
25,22,0.6,18,41.82
25,22,0.6,18,267.79
25,22,0.6,18,309.59
25,22,0.6,18,330.62
25,22,0.6,18,288.84
25,22,0.6,18,314.36
25,22,0.6,18,313.52
25,22,0.6,18,272.64
25,22,0.6,18,363.87
25,22,0.6,18,317.95
25,22,0.6,18,343.85
25,22,0.6,18,378.71
25,22,0.6,18,426.91
25,22,0.6,18,370.53
25,22,0.6,18,196.60
25,22,0.6,18,187.02
25,22,0.6,18,526.68
25,22,0.6,18,337.17
25,22,0.6,18,272.64
25,22,0.6,18,337.18
25,22,0.6,18,207.00
25,22,0.6,18,225.99
25,22,0.6,18,313.52
25,22,0.6,18,373.36
25,22,0.6,18,205.31
25,22,0.6,18,462.69
25,22,0.6,18,388.96
25,22,0.6,18,420.30
25,22,0.6,18,649.23
25,22,0.6,18,680.16
25,22,0.6,18,304.18
25,22,0.6,18,425.88
25,22,0.6,18,392.54
25,22,0.6,18,433.20
25,22,0.6,18,365.78
25,22,0.6,18,254.04
25,22,0.6,18,327.43
25,22,0.6,18,524.50
25,22,0.6,18,163.59
25,22,0.6,18,225.99
25,22,0.6,18,177.43
25,22,0.6,18,255.42
25,22,0.6,18,309.59
25,22,0.6,18,205.31
25,22,0.6,18,184.21
25,22,0.6,18,218.92
25,22,0.6,18,297.20
25,22,0.6,18,347.15
25,22,0.6,18,248.48
25,22,0.6,18,405.69
25,22,0.6,18,366.74
25,22,0.6,18,278.04
25,22,0.6,18,154.80
25,22,0.6,18,201.43
