Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
22,23,0.6,19,159.65
22,23,0.6,19,87.70
22,23,0.6,19,280.86
22,23,0.6,19,243.00
22,23,0.6,19,200.74
22,23,0.6,19,212.74
22,23,0.6,19,199.31
22,23,0.6,19,338.44
22,23,0.6,19,112.75
22,23,0.6,19,151.47
22,23,0.6,19,212.74
22,23,0.6,19,230.11
22,23,0.6,19,144.39
22,23,0.6,19,130.76
22,23,0.6,19,143.73
22,23,0.6,19,218.93
22,23,0.6,19,157.04
22,23,0.6,19,175.40
22,23,0.6,19,141.28
22,23,0.6,19,126.06
22,23,0.6,19,232.17
22,23,0.6,19,287.13
22,23,0.6,19,156.64
22,23,0.6,19,174.86
22,23,0.6,19,171.18
22,23,0.6,19,184.92
22,23,0.6,19,278.47
22,23,0.6,19,159.45
22,23,0.6,19,184.93
22,23,0.6,19,179.16
22,23,0.6,19,321.00
22,23,0.6,19,222.10
22,23,0.6,19,331.80
22,23,0.6,19,135.53
22,23,0.6,19,82.08
22,23,0.6,19,126.06
22,23,0.6,19,139.24
22,23,0.6,19,177.02
22,23,0.6,19,204.98
22,23,0.6,19,118.52
22,23,0.6,19,124.02
22,23,0.6,19,204.20
22,23,0.6,19,251.74
22,23,0.6,19,193.00
22,23,0.6,19,172.10
22,23,0.6,19,135.77
22,23,0.6,19,272.13
22,23,0.6,19,159.46
22,23,0.6,19,222.38
22,23,0.6,19,172.11
22,23,0.6,19,210.64
22,23,0.6,19,239.85
22,23,0.6,19,271.07
22,23,0.6,19,104.86
22,23,0.6,19,183.55
22,23,0.6,19,206.98
22,23,0.6,19,260.67
22,23,0.6,19,190.18
22,23,0.6,19,217.61
22,23,0.6,19,216.88
22,23,0.6,19,148.30
22,23,0.6,19,144.39
22,23,0.6,19,144.39
22,23,0.6,19,197.39
22,23,0.6,19,167.61
22,23,0.6,19,160.45
22,23,0.6,19,164.36
22,23,0.6,19,143.73
22,23,0.6,19,135.77
22,23,0.6,19,162.61
22,23,0.6,19,201.22
22,23,0.6,19,189.51
22,23,0.6,19,164.16
22,23,0.6,19,127.81
22,23,0.6,19,143.51
22,23,0.6,19,111.62
22,23,0.6,19,196.10
22,23,0.6,19,172.11
22,23,0.6,19,119.85
22,23,0.6,19,278.48
22,23,0.6,19,292.71
22,23,0.6,19,287.57
22,23,0.6,19,120.65
22,23,0.6,19,128.55
22,23,0.6,19,154.80
22,23,0.6,19,147.01
22,23,0.6,19,244.57
22,23,0.6,19,271.19
22,23,0.6,19,139.46
22,23,0.6,19,223.23
22,23,0.6,19,254.75
22,23,0.6,19,141.28
22,23,0.6,19,219.36
22,23,0.6,19,93.32
22,23,0.6,19,80.12
22,23,0.6,19,141.95
22,23,0.6,19,93.32
22,23,0.6,19,224.51
22,23,0.6,19,242.87
22,23,0.6,19,239.32
