Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
23,21,0.3,17,221.93
23,21,0.3,17,215.31
23,21,0.3,17,269.13
23,21,0.3,17,210.91
23,21,0.3,17,251.11
23,21,0.3,17,260.11
23,21,0.3,17,362.94
23,21,0.3,17,340.42
23,21,0.3,17,221.54
23,21,0.3,17,240.71
23,21,0.3,17,342.67
23,21,0.3,17,157.20
23,21,0.3,17,305.88
23,21,0.3,17,233.53
23,21,0.3,17,165.13
23,21,0.3,17,247.70
23,21,0.3,17,175.15
23,21,0.3,17,144.19
23,21,0.3,17,190.08
23,21,0.3,17,152.80
23,21,0.3,17,198.84
23,21,0.3,17,311.40
23,21,0.3,17,344.64
23,21,0.3,17,303.64
23,21,0.3,17,227.99
23,21,0.3,17,181.83
23,21,0.3,17,222.32
23,21,0.3,17,314.40
23,21,0.3,17,210.50
23,21,0.3,17,300.54
23,21,0.3,17,252.13
23,21,0.3,17,218.84
23,21,0.3,17,297.69
23,21,0.3,17,301.39
23,21,0.3,17,208.87
23,21,0.3,17,186.91
23,21,0.3,17,264.02
23,21,0.3,17,225.36
23,21,0.3,17,238.23
23,21,0.3,17,262.40
23,21,0.3,17,275.39
23,21,0.3,17,313.58
23,21,0.3,17,555.86
23,21,0.3,17,215.31
23,21,0.3,17,235.35
23,21,0.3,17,302.80
23,21,0.3,17,181.36
23,21,0.3,17,235.35
23,21,0.3,17,197.55
23,21,0.3,17,198.84
23,21,0.3,17,326.37
23,21,0.3,17,171.71
23,21,0.3,17,374.06
23,21,0.3,17,338.92
23,21,0.3,17,195.82
23,21,0.3,17,222.32
23,21,0.3,17,248.38
23,21,0.3,17,175.63
23,21,0.3,17,463.57
23,21,0.3,17,298.26
23,21,0.3,17,475.18
23,21,0.3,17,376.76
23,21,0.3,17,258.47
23,21,0.3,17,203.92
23,21,0.3,17,105.25
23,21,0.3,17,257.48
23,21,0.3,17,169.71
23,21,0.3,17,245.28
23,21,0.3,17,293.37
23,21,0.3,17,224.60
23,21,0.3,17,322.43
23,21,0.3,17,269.13
23,21,0.3,17,217.27
23,21,0.3,17,227.99
23,21,0.3,17,202.67
23,21,0.3,17,218.84
23,21,0.3,17,194.08
23,21,0.3,17,206.41
23,21,0.3,17,218.84
23,21,0.3,17,274.46
23,21,0.3,17,301.39
23,21,0.3,17,170.22
23,21,0.3,17,215.31
23,21,0.3,17,87.57
23,21,0.3,17,196.26
23,21,0.3,17,253.48
23,21,0.3,17,315.76
23,21,0.3,17,285.12
23,21,0.3,17,223.46
23,21,0.3,17,248.04
23,21,0.3,17,248.38
23,21,0.3,17,234.98
23,21,0.3,17,261.42
23,21,0.3,17,236.44
23,21,0.3,17,238.23
23,21,0.3,17,339.68
23,21,0.3,17,272.59
23,21,0.3,17,198.84
23,21,0.3,17,181.83
23,21,0.3,17,206.41
23,21,0.3,17,198.84
