Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
23,21,0.6,17,190.47
23,21,0.6,17,256.60
23,21,0.6,17,217.64
23,21,0.6,17,133.40
23,21,0.6,17,82.74
23,21,0.6,17,191.90
23,21,0.6,17,185.00
23,21,0.6,17,163.48
23,21,0.6,17,128.12
23,21,0.6,17,221.15
23,21,0.6,17,148.93
23,21,0.6,17,166.50
23,21,0.6,17,143.23
23,21,0.6,17,212.96
23,21,0.6,17,137.31
23,21,0.6,17,213.22
23,21,0.6,17,160.74
23,21,0.6,17,193.31
23,21,0.6,17,217.09
23,21,0.6,17,184.21
23,21,0.6,17,290.50
23,21,0.6,17,292.78
23,21,0.6,17,342.52
23,21,0.6,17,150.77
23,21,0.6,17,226.10
23,21,0.6,17,174.32
23,21,0.6,17,230.96
23,21,0.6,17,150.77
23,21,0.6,17,136.90
23,21,0.6,17,197.85
23,21,0.6,17,236.64
23,21,0.6,17,268.48
23,21,0.6,17,314.16
23,21,0.6,17,260.52
23,21,0.6,17,230.96
23,21,0.6,17,164.83
23,21,0.6,17,196.73
23,21,0.6,17,246.74
23,21,0.6,17,134.03
23,21,0.6,17,225.36
23,21,0.6,17,233.82
23,21,0.6,17,257.09
23,21,0.6,17,188.38
23,21,0.6,17,171.43
23,21,0.6,17,268.48
23,21,0.6,17,248.53
23,21,0.6,17,160.74
23,21,0.6,17,217.09
23,21,0.6,17,207.43
23,21,0.6,17,254.48
23,21,0.6,17,186.31
23,21,0.6,17,315.57
23,21,0.6,17,225.36
23,21,0.6,17,163.81
23,21,0.6,17,189.55
23,21,0.6,17,192.17
23,21,0.6,17,393.18
23,21,0.6,17,181.79
23,21,0.6,17,200.36
23,21,0.6,17,244.26
23,21,0.6,17,266.62
23,21,0.6,17,148.93
23,21,0.6,17,200.08
23,21,0.6,17,233.82
23,21,0.6,17,295.05
23,21,0.6,17,337.64
23,21,0.6,17,275.61
23,21,0.6,17,204.47
23,21,0.6,17,147.43
23,21,0.6,17,183.91
23,21,0.6,17,183.91
23,21,0.6,17,223.13
23,21,0.6,17,211.66
23,21,0.6,17,223.88
23,21,0.6,17,120.07
23,21,0.6,17,169.80
23,21,0.6,17,131.95
23,21,0.6,17,127.25
23,21,0.6,17,136.90
23,21,0.6,17,174.31
23,21,0.6,17,184.21
23,21,0.6,17,235.47
23,21,0.6,17,143.23
23,21,0.6,17,223.88
23,21,0.6,17,187.49
23,21,0.6,17,189.84
23,21,0.6,17,188.38
23,21,0.6,17,377.05
23,21,0.6,17,194.18
23,21,0.6,17,253.17
23,21,0.6,17,193.61
23,21,0.6,17,105.30
23,21,0.6,17,245.61
23,21,0.6,17,230.95
23,21,0.6,17,141.68
23,21,0.6,17,263.90
23,21,0.6,17,265.78
23,21,0.6,17,166.50
23,21,0.6,17,213.23
23,21,0.6,17,297.30
23,21,0.6,17,103.72
