Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
24,24,0.4,19,326.07
24,24,0.4,19,282.59
24,24,0.4,19,283.43
24,24,0.4,19,320.96
24,24,0.4,19,282.60
24,24,0.4,19,323.16
24,24,0.4,19,326.08
24,24,0.4,19,261.75
24,24,0.4,19,282.59
24,24,0.4,19,326.78
24,24,0.4,19,226.96
24,24,0.4,19,331.82
24,24,0.4,19,274.98
24,24,0.4,19,316.51
24,24,0.4,19,239.13
24,24,0.4,19,356.53
24,24,0.4,19,326.07
24,24,0.4,19,265.34
24,24,0.4,19,313.51
24,24,0.4,19,291.66
24,24,0.4,19,239.13
24,24,0.4,19,415.32
24,24,0.4,19,434.77
24,24,0.4,19,563.95
24,24,0.4,19,375.24
24,24,0.4,19,295.67
24,24,0.4,19,326.07
24,24,0.4,19,428.75
24,24,0.4,19,369.55
24,24,0.4,19,400.85
24,24,0.4,19,308.95
24,24,0.4,19,413.61
24,24,0.4,19,422.07
24,24,0.4,19,364.39
24,24,0.4,19,240.12
24,24,0.4,19,370.20
24,24,0.4,19,422.07
24,24,0.4,19,307.40
24,24,0.4,19,302.01
24,24,0.4,19,311.25
24,24,0.4,19,380.25
24,24,0.4,19,347.79
24,24,0.4,19,356.53
24,24,0.4,19,337.49
24,24,0.4,19,343.72
24,24,0.4,19,393.68
24,24,0.4,19,380.28
24,24,0.4,19,285.93
24,24,0.4,19,412.47
24,24,0.4,19,408.43
24,24,0.4,19,326.08
24,24,0.4,19,358.53
24,24,0.4,19,525.76
24,24,0.4,19,359.81
24,24,0.4,19,320.95
24,24,0.4,19,343.70
24,24,0.4,19,282.60
24,24,0.4,19,291.66
24,24,0.4,19,285.93
24,24,0.4,19,418.16
24,24,0.4,19,313.52
24,24,0.4,19,320.96
24,24,0.4,19,369.57
24,24,0.4,19,268.87
24,24,0.4,19,283.41
24,24,0.4,19,413.61
24,24,0.4,19,679.11
24,24,0.4,19,308.97
24,24,0.4,19,283.44
24,24,0.4,19,379.62
24,24,0.4,19,370.19
24,24,0.4,19,359.81
24,24,0.4,19,302.79
24,24,0.4,19,433.15
24,24,0.4,19,440.15
24,24,0.4,19,311.25
24,24,0.4,19,340.25
24,24,0.4,19,391.90
24,24,0.4,19,388.86
24,24,0.4,19,338.17
24,24,0.4,19,340.27
24,24,0.4,19,290.01
24,24,0.4,19,264.44
24,24,0.4,19,361.80
24,24,0.4,19,337.46
24,24,0.4,19,305.09
24,24,0.4,19,254.43
24,24,0.4,19,410.16
24,24,0.4,19,565.20
24,24,0.4,19,385.21
24,24,0.4,19,461.13
24,24,0.4,19,337.49
24,24,0.4,19,260.84
24,24,0.4,19,505.60
24,24,0.4,19,239.13
24,24,0.4,19,326.78
24,24,0.4,19,328.98
24,24,0.4,19,370.20
24,24,0.4,19,290.01
24,24,0.4,19,295.67
