Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
24,24,0.3,19,379.14
24,24,0.3,19,257.78
24,24,0.3,19,214.72
24,24,0.3,19,187.78
24,24,0.3,19,322.08
24,24,0.3,19,396.62
24,24,0.3,19,240.09
24,24,0.3,19,276.82
24,24,0.3,19,280.44
24,24,0.3,19,633.55
24,24,0.3,19,291.15
24,24,0.3,19,405.09
24,24,0.3,19,314.63
24,24,0.3,19,317.87
24,24,0.3,19,187.78
24,24,0.3,19,224.01
24,24,0.3,19,174.69
24,24,0.3,19,240.09
24,24,0.3,19,261.71
24,24,0.3,19,261.71
24,24,0.3,19,240.09
24,24,0.3,19,361.78
24,24,0.3,19,317.85
24,24,0.3,19,291.12
24,24,0.3,19,271.88
24,24,0.3,19,240.09
24,24,0.3,19,166.74
24,24,0.3,19,222.50
24,24,0.3,19,431.05
24,24,0.3,19,384.49
24,24,0.3,19,232.91
24,24,0.3,19,235.82
24,24,0.3,19,281.67
24,24,0.3,19,151.84
24,24,0.3,19,286.45
24,24,0.3,19,417.48
24,24,0.3,19,497.50
24,24,0.3,19,296.92
24,24,0.3,19,245.67
24,24,0.3,19,271.88
24,24,0.3,19,240.07
24,24,0.3,19,286.45
24,24,0.3,19,372.83
24,24,0.3,19,387.13
24,24,0.3,19,390.61
24,24,0.3,19,232.90
24,24,0.3,19,232.91
24,24,0.3,19,271.85
24,24,0.3,19,316.78
24,24,0.3,19,232.91
24,24,0.3,19,294.62
24,24,0.3,19,349.37
24,24,0.3,19,281.67
24,24,0.3,19,350.34
24,24,0.3,19,512.90
24,24,0.3,19,387.11
24,24,0.3,19,203.39
24,24,0.3,19,209.94
24,24,0.3,19,260.39
24,24,0.3,19,276.82
24,24,0.3,19,365.52
24,24,0.3,19,405.09
24,24,0.3,19,245.67
24,24,0.3,19,354.19
24,24,0.3,19,256.46
24,24,0.3,19,287.63
24,24,0.3,19,240.07
24,24,0.3,19,271.85
24,24,0.3,19,245.65
24,24,0.3,19,354.19
24,24,0.3,19,347.39
24,24,0.3,19,599.47
24,24,0.3,19,387.11
24,24,0.3,19,354.19
24,24,0.3,19,304.80
24,24,0.3,19,387.11
24,24,0.3,19,304.79
24,24,0.3,19,232.91
24,24,0.3,19,281.65
24,24,0.3,19,224.01
24,24,0.3,19,222.48
24,24,0.3,19,406.76
24,24,0.3,19,423.89
24,24,0.3,19,256.48
24,24,0.3,19,603.96
24,24,0.3,19,156.26
24,24,0.3,19,469.43
24,24,0.3,19,316.78
24,24,0.3,19,379.17
24,24,0.3,19,184.14
24,24,0.3,19,291.15
24,24,0.3,19,375.57
24,24,0.3,19,316.78
24,24,0.3,19,407.57
24,24,0.3,19,576.39
24,24,0.3,19,590.37
24,24,0.3,19,331.44
24,24,0.3,19,342.53
24,24,0.3,19,342.53
24,24,0.3,19,312.50
24,24,0.3,19,296.90
