Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,23,0.3,18,518.56
25,23,0.3,18,236.39
25,23,0.3,18,497.84
25,23,0.3,18,241.88
25,23,0.3,18,344.94
25,23,0.3,18,367.12
25,23,0.3,18,312.98
25,23,0.3,18,277.34
25,23,0.3,18,334.31
25,23,0.3,18,277.34
25,23,0.3,18,334.31
25,23,0.3,18,712.41
25,23,0.3,18,562.34
25,23,0.3,18,286.67
25,23,0.3,18,633.26
25,23,0.3,18,206.72
25,23,0.3,18,641.54
25,23,0.3,18,699.87
25,23,0.3,18,189.18
25,23,0.3,18,302.82
25,23,0.3,18,222.33
25,23,0.3,18,250.69
25,23,0.3,18,274.94
25,23,0.3,18,153.97
25,23,0.3,18,274.94
25,23,0.3,18,194.41
25,23,0.3,18,261.18
25,23,0.3,18,100.32
25,23,0.3,18,312.27
25,23,0.3,18,189.17
25,23,0.3,18,322.13
25,23,0.3,18,280.98
25,23,0.3,18,161.76
25,23,0.3,18,248.90
25,23,0.3,18,137.87
25,23,0.3,18,95.76
25,23,0.3,18,287.67
25,23,0.3,18,120.56
25,23,0.3,18,207.76
25,23,0.3,18,175.04
25,23,0.3,18,147.28
25,23,0.3,18,208.30
25,23,0.3,18,288.83
25,23,0.3,18,214.12
25,23,0.3,18,288.83
25,23,0.3,18,147.29
25,23,0.3,18,294.58
25,23,0.3,18,369.97
25,23,0.3,18,214.12
25,23,0.3,18,261.18
25,23,0.3,18,265.00
25,23,0.3,18,274.94
25,23,0.3,18,288.83
25,23,0.3,18,345.26
25,23,0.3,18,250.69
25,23,0.3,18,241.61
25,23,0.3,18,175.04
25,23,0.3,18,265.00
25,23,0.3,18,170.51
25,23,0.3,18,226.31
25,23,0.3,18,269.60
25,23,0.3,18,269.60
25,23,0.3,18,274.53
25,23,0.3,18,227.78
25,23,0.3,18,369.36
25,23,0.3,18,322.14
25,23,0.3,18,334.41
25,23,0.3,18,222.32
25,23,0.3,18,261.18
25,23,0.3,18,208.29
25,23,0.3,18,274.94
25,23,0.3,18,189.17
25,23,0.3,18,402.68
25,23,0.3,18,361.41
25,23,0.3,18,347.84
25,23,0.3,18,288.82
25,23,0.3,18,322.14
25,23,0.3,18,367.84
25,23,0.3,18,203.41
25,23,0.3,18,375.07
25,23,0.3,18,455.58
25,23,0.3,18,361.41
25,23,0.3,18,441.86
25,23,0.3,18,308.30
25,23,0.3,18,300.96
25,23,0.3,18,133.76
25,23,0.3,18,347.84
25,23,0.3,18,302.82
25,23,0.3,18,341.68
25,23,0.3,18,208.30
25,23,0.3,18,468.17
25,23,0.3,18,323.52
25,23,0.3,18,320.05
25,23,0.3,18,329.35
25,23,0.3,18,266.27
25,23,0.3,18,306.84
25,23,0.3,18,194.99
25,23,0.3,18,356.72
25,23,0.3,18,287.67
25,23,0.3,18,294.58
