Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,21,0.4,17,382.65
25,21,0.4,17,262.63
25,21,0.4,17,185.71
25,21,0.4,17,228.16
25,21,0.4,17,155.17
25,21,0.4,17,251.24
25,21,0.4,17,228.16
25,21,0.4,17,331.63
25,21,0.4,17,256.37
25,21,0.4,17,308.24
25,21,0.4,17,322.65
25,21,0.4,17,275.92
25,21,0.4,17,342.24
25,21,0.4,17,288.60
25,21,0.4,17,362.56
25,21,0.4,17,435.92
25,21,0.4,17,290.84
25,21,0.4,17,252.52
25,21,0.4,17,371.40
25,21,0.4,17,262.62
25,21,0.4,17,315.54
25,21,0.4,17,178.58
25,21,0.4,17,280.61
25,21,0.4,17,434.42
25,21,0.4,17,398.46
25,21,0.4,17,396.83
25,21,0.4,17,219.44
25,21,0.4,17,235.19
25,21,0.4,17,523.40
25,21,0.4,17,415.26
25,21,0.4,17,290.84
25,21,0.4,17,185.71
25,21,0.4,17,630.01
25,21,0.4,17,468.27
25,21,0.4,17,217.96
25,21,0.4,17,512.69
25,21,0.4,17,487.36
25,21,0.4,17,322.65
25,21,0.4,17,307.17
25,21,0.4,17,241.99
25,21,0.4,17,307.16
25,21,0.4,17,382.62
25,21,0.4,17,298.58
25,21,0.4,17,388.56
25,21,0.4,17,343.19
25,21,0.4,17,315.51
25,21,0.4,17,205.65
25,21,0.4,17,346.98
25,21,0.4,17,512.74
25,21,0.4,17,346.96
25,21,0.4,17,216.45
25,21,0.4,17,240.64
25,21,0.4,17,307.19
25,21,0.4,17,308.21
25,21,0.4,17,379.19
25,21,0.4,17,274.75
25,21,0.4,17,324.67
25,21,0.4,17,525.88
25,21,0.4,17,199.24
25,21,0.4,17,266.33
25,21,0.4,17,308.24
25,21,0.4,17,434.41
25,21,0.4,17,360.74
25,21,0.4,17,308.24
25,21,0.4,17,242.01
25,21,0.4,17,178.58
25,21,0.4,17,178.58
25,21,0.4,17,415.28
25,21,0.4,17,308.24
25,21,0.4,17,216.45
25,21,0.4,17,210.35
25,21,0.4,17,326.67
25,21,0.4,17,390.22
25,21,0.4,17,398.46
25,21,0.4,17,501.20
25,21,0.4,17,308.24
25,21,0.4,17,516.49
25,21,0.4,17,262.63
25,21,0.4,17,297.48
25,21,0.4,17,456.34
25,21,0.4,17,342.24
25,21,0.4,17,290.86
25,21,0.4,17,588.95
25,21,0.4,17,307.19
25,21,0.4,17,495.31
25,21,0.4,17,525.84
25,21,0.4,17,331.63
25,21,0.4,17,260.12
25,21,0.4,17,332.60
25,21,0.4,17,415.28
25,21,0.4,17,355.28
25,21,0.4,17,412.12
25,21,0.4,17,255.10
25,21,0.4,17,346.98
25,21,0.4,17,178.58
25,21,0.4,17,298.58
25,21,0.4,17,306.12
25,21,0.4,17,310.35
25,21,0.4,17,415.28
25,21,0.4,17,502.49
25,21,0.4,17,503.10
