Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
23,23,0.3,17,522.06
23,23,0.3,17,402.76
23,23,0.3,17,139.22
23,23,0.3,17,380.30
23,23,0.3,17,413.01
23,23,0.3,17,284.03
23,23,0.3,17,284.03
23,23,0.3,17,220.16
23,23,0.3,17,266.99
23,23,0.3,17,180.39
23,23,0.3,17,259.02
23,23,0.3,17,266.68
23,23,0.3,17,272.28
23,23,0.3,17,266.67
23,23,0.3,17,272.28
23,23,0.3,17,284.33
23,23,0.3,17,332.98
23,23,0.3,17,185.43
23,23,0.3,17,260.63
23,23,0.3,17,162.27
23,23,0.3,17,348.72
23,23,0.3,17,386.35
23,23,0.3,17,247.43
23,23,0.3,17,277.16
23,23,0.3,17,202.30
23,23,0.3,17,321.69
23,23,0.3,17,337.72
23,23,0.3,17,197.69
23,23,0.3,17,262.24
23,23,0.3,17,226.54
23,23,0.3,17,262.24
23,23,0.3,17,274.43
23,23,0.3,17,214.37
23,23,0.3,17,151.59
23,23,0.3,17,278.07
23,23,0.3,17,185.43
23,23,0.3,17,250.13
23,23,0.3,17,156.49
23,23,0.3,17,226.54
23,23,0.3,17,373.56
23,23,0.3,17,222.82
23,23,0.3,17,382.43
23,23,0.3,17,301.22
23,23,0.3,17,318.54
23,23,0.3,17,456.22
23,23,0.3,17,238.80
23,23,0.3,17,330.18
23,23,0.3,17,257.06
23,23,0.3,17,313.51
23,23,0.3,17,277.16
23,23,0.3,17,357.26
23,23,0.3,17,362.86
23,23,0.3,17,307.84
23,23,0.3,17,202.30
23,23,0.3,17,364.70
23,23,0.3,17,370.86
23,23,0.3,17,336.98
23,23,0.3,17,310.83
23,23,0.3,17,300.40
23,23,0.3,17,330.19
23,23,0.3,17,428.17
23,23,0.3,17,414.64
23,23,0.3,17,351.83
23,23,0.3,17,238.81
23,23,0.3,17,457.89
23,23,0.3,17,471.42
23,23,0.3,17,471.42
23,23,0.3,17,230.58
23,23,0.3,17,231.68
23,23,0.3,17,319.87
23,23,0.3,17,278.07
23,23,0.3,17,249.12
23,23,0.3,17,255.10
23,23,0.3,17,226.18
23,23,0.3,17,209.23
23,23,0.3,17,327.64
23,23,0.3,17,208.83
23,23,0.3,17,132.08
23,23,0.3,17,221.69
23,23,0.3,17,271.98
23,23,0.3,17,229.49
23,23,0.3,17,249.12
23,23,0.3,17,276.87
23,23,0.3,17,172.79
23,23,0.3,17,208.83
23,23,0.3,17,201.06
23,23,0.3,17,213.60
23,23,0.3,17,344.12
23,23,0.3,17,231.68
23,23,0.3,17,272.28
23,23,0.3,17,349.91
23,23,0.3,17,348.47
23,23,0.3,17,155.95
23,23,0.3,17,406.45
23,23,0.3,17,209.23
23,23,0.3,17,349.92
23,23,0.3,17,434.39
23,23,0.3,17,298.16
23,23,0.3,17,402.32
23,23,0.3,17,324.04
23,23,0.3,17,286.10
