Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,23,0.3,17,334.40
25,23,0.3,17,295.37
25,23,0.3,17,211.49
25,23,0.3,17,213.06
25,23,0.3,17,375.57
25,23,0.3,17,319.51
25,23,0.3,17,459.62
25,23,0.3,17,406.44
25,23,0.3,17,352.77
25,23,0.3,17,239.94
25,23,0.3,17,320.54
25,23,0.3,17,99.82
25,23,0.3,17,446.42
25,23,0.3,17,284.29
25,23,0.3,17,235.29
25,23,0.3,17,206.73
25,23,0.3,17,274.38
25,23,0.3,17,214.61
25,23,0.3,17,326.70
25,23,0.3,17,273.58
25,23,0.3,17,711.33
25,23,0.3,17,358.36
25,23,0.3,17,223.21
25,23,0.3,17,221.21
25,23,0.3,17,244.06
25,23,0.3,17,309.65
25,23,0.3,17,242.24
25,23,0.3,17,285.84
25,23,0.3,17,223.21
25,23,0.3,17,179.19
25,23,0.3,17,239.93
25,23,0.3,17,359.90
25,23,0.3,17,288.93
25,23,0.3,17,389.46
25,23,0.3,17,276.79
25,23,0.3,17,400.39
25,23,0.3,17,276.79
25,23,0.3,17,214.60
25,23,0.3,17,505.06
25,23,0.3,17,339.33
25,23,0.3,17,463.45
25,23,0.3,17,190.56
25,23,0.3,17,434.61
25,23,0.3,17,499.99
25,23,0.3,17,443.93
25,23,0.3,17,173.54
25,23,0.3,17,202.40
25,23,0.3,17,372.91
25,23,0.3,17,293.50
25,23,0.3,17,260.31
25,23,0.3,17,113.33
25,23,0.3,17,319.50
25,23,0.3,17,181.64
25,23,0.3,17,146.55
25,23,0.3,17,266.19
25,23,0.3,17,260.31
25,23,0.3,17,202.40
25,23,0.3,17,247.66
25,23,0.3,17,299.47
25,23,0.3,17,372.01
25,23,0.3,17,280.77
25,23,0.3,17,273.17
25,23,0.3,17,268.27
25,23,0.3,17,321.92
25,23,0.3,17,113.33
25,23,0.3,17,479.89
25,23,0.3,17,313.91
25,23,0.3,17,219.71
25,23,0.3,17,260.31
25,23,0.3,17,214.61
25,23,0.3,17,240.41
25,23,0.3,17,306.42
25,23,0.3,17,193.45
25,23,0.3,17,286.24
25,23,0.3,17,279.58
25,23,0.3,17,140.38
25,23,0.3,17,254.28
25,23,0.3,17,122.71
25,23,0.3,17,206.73
25,23,0.3,17,266.19
25,23,0.3,17,219.71
25,23,0.3,17,293.12
25,23,0.3,17,293.12
25,23,0.3,17,286.23
25,23,0.3,17,396.23
25,23,0.3,17,193.45
25,23,0.3,17,207.27
25,23,0.3,17,213.07
25,23,0.3,17,357.15
25,23,0.3,17,246.33
25,23,0.3,17,244.06
25,23,0.3,17,339.98
25,23,0.3,17,252.97
25,23,0.3,17,273.17
25,23,0.3,17,247.66
25,23,0.3,17,276.80
25,23,0.3,17,360.22
25,23,0.3,17,354.96
25,23,0.3,17,306.77
25,23,0.3,17,301.30
