Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,21,0.7,21,195.37
25,21,0.7,21,218.44
25,21,0.7,21,125.72
25,21,0.7,21,266.84
25,21,0.7,21,255.52
25,21,0.7,21,183.09
25,21,0.7,21,165.49
25,21,0.7,21,185.47
25,21,0.7,21,225.94
25,21,0.7,21,220.03
25,21,0.7,21,279.27
25,21,0.7,21,266.68
25,21,0.7,21,186.78
25,21,0.7,21,308.93
25,21,0.7,21,185.43
25,21,0.7,21,231.68
25,21,0.7,21,273.20
25,21,0.7,21,109.89
25,21,0.7,21,245.73
25,21,0.7,21,243.33
25,21,0.7,21,209.23
25,21,0.7,21,303.18
25,21,0.7,21,278.97
25,21,0.7,21,272.27
25,21,0.7,21,233.48
25,21,0.7,21,207.62
25,21,0.7,21,286.10
25,21,0.7,21,181.78
25,21,0.7,21,246.41
25,21,0.7,21,210.83
25,21,0.7,21,185.43
25,21,0.7,21,246.07
25,21,0.7,21,297.88
25,21,0.7,21,245.73
25,21,0.7,21,257.06
25,21,0.7,21,311.09
25,21,0.7,21,226.18
25,21,0.7,21,247.43
25,21,0.7,21,246.41
25,21,0.7,21,172.79
25,21,0.7,21,336.73
25,21,0.7,21,260.63
25,21,0.7,21,176.15
25,21,0.7,21,365.63
25,21,0.7,21,162.27
25,21,0.7,21,385.06
25,21,0.7,21,192.53
25,21,0.7,21,98.63
25,21,0.7,21,244.36
25,21,0.7,21,284.03
25,21,0.7,21,295.90
25,21,0.7,21,238.10
25,21,0.7,21,222.82
25,21,0.7,21,280.17
25,21,0.7,21,233.47
25,21,0.7,21,180.39
25,21,0.7,21,249.12
25,21,0.7,21,324.81
25,21,0.7,21,289.59
25,21,0.7,21,230.58
25,21,0.7,21,220.54
25,21,0.7,21,284.34
25,21,0.7,21,191.21
25,21,0.7,21,266.99
25,21,0.7,21,292.19
25,21,0.7,21,184.06
25,21,0.7,21,207.21
25,21,0.7,21,417.66
25,21,0.7,21,262.24
25,21,0.7,21,229.49
25,21,0.7,21,285.21
25,21,0.7,21,255.43
25,21,0.7,21,414.64
25,21,0.7,21,132.08
25,21,0.7,21,233.48
25,21,0.7,21,151.59
25,21,0.7,21,221.31
25,21,0.7,21,157.56
25,21,0.7,21,135.22
25,21,0.7,21,207.62
25,21,0.7,21,383.54
25,21,0.7,21,254.45
25,21,0.7,21,217.10
25,21,0.7,21,119.41
25,21,0.7,21,210.83
25,21,0.7,21,287.56
25,21,0.7,21,151.59
25,21,0.7,21,286.68
25,21,0.7,21,388.09
25,21,0.7,21,238.81
25,21,0.7,21,481.99
25,21,0.7,21,338.96
25,21,0.7,21,311.36
25,21,0.7,21,266.99
25,21,0.7,21,336.23
25,21,0.7,21,353.50
25,21,0.7,21,339.95
25,21,0.7,21,129.51
25,21,0.7,21,197.27
25,21,0.7,21,158.09
25,21,0.7,21,231.68
