Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
22,21,0.6,19,637.80
22,21,0.6,19,262.52
22,21,0.6,19,273.86
22,21,0.6,19,185.42
22,21,0.6,19,235.11
22,21,0.6,19,200.18
22,21,0.6,19,191.01
22,21,0.6,19,193.85
22,21,0.6,19,294.04
22,21,0.6,19,148.01
22,21,0.6,19,252.85
22,21,0.6,19,138.21
22,21,0.6,19,196.05
22,21,0.6,19,313.54
22,21,0.6,19,169.61
22,21,0.6,19,149.84
22,21,0.6,19,106.69
22,21,0.6,19,159.18
22,21,0.6,19,291.51
22,21,0.6,19,187.30
22,21,0.6,19,261.49
22,21,0.6,19,201.73
22,21,0.6,19,151.91
22,21,0.6,19,212.64
22,21,0.6,19,242.46
22,21,0.6,19,237.74
22,21,0.6,19,242.45
22,21,0.6,19,233.27
22,21,0.6,19,213.56
22,21,0.6,19,182.03
22,21,0.6,19,300.33
22,21,0.6,19,164.95
22,21,0.6,19,159.18
22,21,0.6,19,127.34
22,21,0.6,19,177.47
22,21,0.6,19,114.78
22,21,0.6,19,171.44
22,21,0.6,19,214.84
22,21,0.6,19,174.14
22,21,0.6,19,132.45
22,21,0.6,19,206.88
22,21,0.6,19,141.28
22,21,0.6,19,244.85
22,21,0.6,19,237.75
22,21,0.6,19,323.33
22,21,0.6,19,141.27
22,21,0.6,19,247.86
22,21,0.6,19,154.45
22,21,0.6,19,143.73
22,21,0.6,19,187.31
22,21,0.6,19,215.56
22,21,0.6,19,182.03
22,21,0.6,19,308.91
22,21,0.6,19,218.08
22,21,0.6,19,374.20
22,21,0.6,19,406.25
22,21,0.6,19,217.18
22,21,0.6,19,233.11
22,21,0.6,19,142.38
22,21,0.6,19,105.95
22,21,0.6,19,134.78
22,21,0.6,19,151.14
22,21,0.6,19,144.82
22,21,0.6,19,231.09
22,21,0.6,19,365.88
22,21,0.6,19,107.42
22,21,0.6,19,336.22
22,21,0.6,19,178.78
22,21,0.6,19,229.23
22,21,0.6,19,247.39
22,21,0.6,19,223.54
22,21,0.6,19,182.03
22,21,0.6,19,174.15
22,21,0.6,19,198.42
22,21,0.6,19,146.95
22,21,0.6,19,233.77
22,21,0.6,19,156.46
22,21,0.6,19,206.89
22,21,0.6,19,171.44
22,21,0.6,19,190.61
22,21,0.6,19,330.97
22,21,0.6,19,291.52
22,21,0.6,19,247.85
22,21,0.6,19,233.27
22,21,0.6,19,173.48
22,21,0.6,19,122.98
22,21,0.6,19,195.05
22,21,0.6,19,235.61
22,21,0.6,19,247.39
22,21,0.6,19,187.31
22,21,0.6,19,264.89
22,21,0.6,19,185.42
22,21,0.6,19,139.61
22,21,0.6,19,193.65
22,21,0.6,19,131.26
22,21,0.6,19,197.44
22,21,0.6,19,120.09
22,21,0.6,19,291.51
22,21,0.6,19,199.21
22,21,0.6,19,123.62
22,21,0.6,19,284.74
