Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
22,21,0.3,17,247.81
22,21,0.3,17,157.68
22,21,0.3,17,275.04
22,21,0.3,17,341.54
22,21,0.3,17,241.30
22,21,0.3,17,202.51
22,21,0.3,17,249.09
22,21,0.3,17,170.62
22,21,0.3,17,176.14
22,21,0.3,17,235.04
22,21,0.3,17,308.92
22,21,0.3,17,211.53
22,21,0.3,17,237.59
22,21,0.3,17,151.01
22,21,0.3,17,157.97
22,21,0.3,17,241.90
22,21,0.3,17,120.95
22,21,0.3,17,198.31
22,21,0.3,17,194.80
22,21,0.3,17,245.08
22,21,0.3,17,299.73
22,21,0.3,17,209.29
22,21,0.3,17,245.08
22,21,0.3,17,236.50
22,21,0.3,17,229.48
22,21,0.3,17,253.36
22,21,0.3,17,234.68
22,21,0.3,17,232.65
22,21,0.3,17,216.36
22,21,0.3,17,193.02
22,21,0.3,17,223.01
22,21,0.3,17,157.42
22,21,0.3,17,244.90
22,21,0.3,17,250.63
22,21,0.3,17,203.65
22,21,0.3,17,157.69
22,21,0.3,17,98.61
22,21,0.3,17,224.36
22,21,0.3,17,262.70
22,21,0.3,17,170.54
22,21,0.3,17,178.19
22,21,0.3,17,193.03
22,21,0.3,17,272.82
22,21,0.3,17,223.01
22,21,0.3,17,223.40
22,21,0.3,17,184.13
22,21,0.3,17,146.67
22,21,0.3,17,152.14
22,21,0.3,17,269.01
22,21,0.3,17,162.27
22,21,0.3,17,144.31
22,21,0.3,17,250.63
22,21,0.3,17,265.79
22,21,0.3,17,164.11
22,21,0.3,17,211.53
22,21,0.3,17,242.78
22,21,0.3,17,211.53
22,21,0.3,17,216.56
22,21,0.3,17,133.78
22,21,0.3,17,220.50
22,21,0.3,17,272.82
22,21,0.3,17,199.17
22,21,0.3,17,253.20
22,21,0.3,17,286.36
22,21,0.3,17,165.94
22,21,0.3,17,258.41
22,21,0.3,17,247.00
22,21,0.3,17,257.75
22,21,0.3,17,216.56
22,21,0.3,17,182.96
22,21,0.3,17,193.03
22,21,0.3,17,197.21
22,21,0.3,17,203.44
22,21,0.3,17,139.14
22,21,0.3,17,207.42
22,21,0.3,17,203.44
22,21,0.3,17,259.90
22,21,0.3,17,221.28
22,21,0.3,17,178.19
22,21,0.3,17,204.29
22,21,0.3,17,231.90
22,21,0.3,17,152.14
22,21,0.3,17,170.55
22,21,0.3,17,241.90
22,21,0.3,17,265.31
22,21,0.3,17,224.56
22,21,0.3,17,208.46
22,21,0.3,17,223.01
22,21,0.3,17,252.34
22,21,0.3,17,328.23
22,21,0.3,17,195.03
22,21,0.3,17,139.15
22,21,0.3,17,159.60
22,21,0.3,17,187.83
22,21,0.3,17,272.82
22,21,0.3,17,237.05
22,21,0.3,17,234.68
22,21,0.3,17,165.94
22,21,0.3,17,253.20
22,21,0.3,17,237.77
22,21,0.3,17,265.64
