Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,21,0.6,19,308.06
25,21,0.6,19,222.15
25,21,0.6,19,319.45
25,21,0.6,19,288.60
25,21,0.6,19,250.49
25,21,0.6,19,388.52
25,21,0.6,19,257.96
25,21,0.6,19,236.27
25,21,0.6,19,395.64
25,21,0.6,19,287.44
25,21,0.6,19,422.66
25,21,0.6,19,518.73
25,21,0.6,19,226.13
25,21,0.6,19,316.99
25,21,0.6,19,366.34
25,21,0.6,19,398.73
25,21,0.6,19,441.26
25,21,0.6,19,194.26
25,21,0.6,19,439.49
25,21,0.6,19,294.34
25,21,0.6,19,294.34
25,21,0.6,19,328.07
25,21,0.6,19,355.19
25,21,0.6,19,555.31
25,21,0.6,19,302.57
25,21,0.6,19,427.91
25,21,0.6,19,461.54
25,21,0.6,19,521.30
25,21,0.6,19,328.07
25,21,0.6,19,308.06
25,21,0.6,19,287.44
25,21,0.6,19,310.94
25,21,0.6,19,344.02
25,21,0.6,19,274.72
25,21,0.6,19,478.41
25,21,0.6,19,260.97
25,21,0.6,19,576.61
25,21,0.6,19,445.79
25,21,0.6,19,321.89
25,21,0.6,19,261.39
25,21,0.6,19,493.34
25,21,0.6,19,369.96
25,21,0.6,19,348.53
25,21,0.6,19,302.57
25,21,0.6,19,307.70
25,21,0.6,19,460.33
25,21,0.6,19,606.80
25,21,0.6,19,421.07
25,21,0.6,19,297.74
25,21,0.6,19,217.58
25,21,0.6,19,284.31
25,21,0.6,19,358.64
25,21,0.6,19,284.31
25,21,0.6,19,338.77
25,21,0.6,19,474.67
25,21,0.6,19,415.19
25,21,0.6,19,433.34
25,21,0.6,19,348.53
25,21,0.6,19,380.97
25,21,0.6,19,348.84
25,21,0.6,19,348.84
25,21,0.6,19,361.10
25,21,0.6,19,616.10
25,21,0.6,19,364.81
25,21,0.6,19,314.15
25,21,0.6,19,434.37
25,21,0.6,19,472.54
25,21,0.6,19,380.38
25,21,0.6,19,518.71
25,21,0.6,19,220.62
25,21,0.6,19,356.45
25,21,0.6,19,380.98
25,21,0.6,19,363.89
25,21,0.6,19,349.81
25,21,0.6,19,307.70
25,21,0.6,19,156.01
25,21,0.6,19,414.38
25,21,0.6,19,383.03
25,21,0.6,19,322.58
25,21,0.6,19,337.13
25,21,0.6,19,316.64
25,21,0.6,19,297.74
25,21,0.6,19,434.38
25,21,0.6,19,369.06
25,21,0.6,19,455.21
25,21,0.6,19,347.57
25,21,0.6,19,367.55
25,21,0.6,19,457.41
25,21,0.6,19,576.81
25,21,0.6,19,435.67
25,21,0.6,19,270.64
25,21,0.6,19,322.58
25,21,0.6,19,471.84
25,21,0.6,19,395.64
25,21,0.6,19,290.14
25,21,0.6,19,403.74
25,21,0.6,19,425.03
25,21,0.6,19,486.52
25,21,0.6,19,515.27
25,21,0.6,19,553.10
25,21,0.6,19,493.12
