Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,23,0.5,20,160.00
25,23,0.5,20,228.03
25,23,0.5,20,256.12
25,23,0.5,20,220.88
25,23,0.5,20,241.66
25,23,0.5,20,320.62
25,23,0.5,20,208.79
25,23,0.5,20,259.98
25,23,0.5,20,252.96
25,23,0.5,20,234.07
25,23,0.5,20,203.95
25,23,0.5,20,233.24
25,23,0.5,20,256.11
25,23,0.5,20,260.74
25,23,0.5,20,188.67
25,23,0.5,20,233.22
25,23,0.5,20,188.68
25,23,0.5,20,282.83
25,23,0.5,20,277.83
25,23,0.5,20,240.00
25,23,0.5,20,288.43
25,23,0.5,20,295.29
25,23,0.5,20,228.03
25,23,0.5,20,189.72
25,23,0.5,20,199.99
25,23,0.5,20,272.02
25,23,0.5,20,250.60
25,23,0.5,20,272.02
25,23,0.5,20,212.59
25,23,0.5,20,263.03
25,23,0.5,20,286.35
25,23,0.5,20,272.03
25,23,0.5,20,184.38
25,23,0.5,20,228.02
25,23,0.5,20,172.04
25,23,0.5,20,208.79
25,23,0.5,20,254.55
25,23,0.5,20,223.58
25,23,0.5,20,256.12
25,23,0.5,20,269.06
25,23,0.5,20,269.06
25,23,0.5,20,356.07
25,23,0.5,20,141.42
25,23,0.5,20,144.21
25,23,0.5,20,243.31
25,23,0.5,20,335.26
25,23,0.5,20,247.39
25,23,0.5,20,223.61
25,23,0.5,20,228.03
25,23,0.5,20,250.60
25,23,0.5,20,223.58
25,23,0.5,20,244.13
25,23,0.5,20,212.59
25,23,0.5,20,331.03
25,23,0.5,20,323.11
25,23,0.5,20,216.32
25,23,0.5,20,164.93
25,23,0.5,20,197.98
25,23,0.5,20,304.63
25,23,0.5,20,170.88
25,23,0.5,20,272.02
25,23,0.5,20,233.24
25,23,0.5,20,272.02
25,23,0.5,20,331.06
25,23,0.5,20,241.66
25,23,0.5,20,260.75
25,23,0.5,20,329.84
25,23,0.5,20,256.11
25,23,0.5,20,240.82
25,23,0.5,20,220.91
25,23,0.5,20,188.68
25,23,0.5,20,199.99
25,23,0.5,20,250.58
25,23,0.5,20,297.31
25,23,0.5,20,260.77
25,23,0.5,20,288.44
25,23,0.5,20,322.48
25,23,0.5,20,286.35
25,23,0.5,20,233.22
25,23,0.5,20,297.31
25,23,0.5,20,282.83
25,23,0.5,20,288.43
25,23,0.5,20,284.25
25,23,0.5,20,243.29
25,23,0.5,20,216.32
25,23,0.5,20,156.20
25,23,0.5,20,256.11
25,23,0.5,20,228.03
25,23,0.5,20,240.84
25,23,0.5,20,300.66
25,23,0.5,20,223.58
25,23,0.5,20,268.33
25,23,0.5,20,256.12
25,23,0.5,20,260.77
25,23,0.5,20,240.82
25,23,0.5,20,256.12
25,23,0.5,20,394.45
25,23,0.5,20,354.39
25,23,0.5,20,421.90
25,23,0.5,20,243.29
