Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
24,23,0.7,19,269.26
24,23,0.7,19,246.22
24,23,0.7,19,250.00
24,23,0.7,19,270.39
24,23,0.7,19,235.82
24,23,0.7,19,340.02
24,23,0.7,19,206.13
24,23,0.7,19,251.23
24,23,0.7,19,355.31
24,23,0.7,19,285.03
24,23,0.7,19,285.03
24,23,0.7,19,215.05
24,23,0.7,19,279.50
24,23,0.7,19,254.92
24,23,0.7,19,251.23
24,23,0.7,19,333.53
24,23,0.7,19,309.23
24,23,0.7,19,213.58
24,23,0.7,19,304.14
24,23,0.7,19,301.05
24,23,0.7,19,292.61
24,23,0.7,19,302.08
24,23,0.7,19,348.20
24,23,0.7,19,247.47
24,23,0.7,19,395.28
24,23,0.7,19,270.41
24,23,0.7,19,270.39
24,23,0.7,19,249.98
24,23,0.7,19,276.13
24,23,0.7,19,270.39
24,23,0.7,19,320.14
24,23,0.7,19,325.00
24,23,0.7,19,246.20
24,23,0.7,19,285.03
24,23,0.7,19,224.98
24,23,0.7,19,249.98
24,23,0.7,19,201.56
24,23,0.7,19,230.48
24,23,0.7,19,300.00
24,23,0.7,19,274.96
24,23,0.7,19,301.01
24,23,0.7,19,257.38
24,23,0.7,19,349.97
24,23,0.7,19,309.23
24,23,0.7,19,301.03
24,23,0.7,19,400.73
24,23,0.7,19,316.23
24,23,0.7,19,279.47
24,23,0.7,19,279.50
24,23,0.7,19,301.05
24,23,0.7,19,305.15
24,23,0.7,19,269.22
24,23,0.7,19,347.29
24,23,0.7,19,324.97
24,23,0.7,19,291.53
24,23,0.7,19,257.38
24,23,0.7,19,254.95
24,23,0.7,19,275.00
24,23,0.7,19,325.00
24,23,0.7,19,328.79
24,23,0.7,19,199.99
24,23,0.7,19,475.65
24,23,0.7,19,254.92
24,23,0.7,19,254.95
24,23,0.7,19,226.39
24,23,0.7,19,313.24
24,23,0.7,19,325.00
24,23,0.7,19,325.95
24,23,0.7,19,250.00
24,23,0.7,19,328.79
24,23,0.7,19,257.36
24,23,0.7,19,357.92
24,23,0.7,19,424.24
24,23,0.7,19,276.11
24,23,0.7,19,301.01
24,23,0.7,19,301.03
24,23,0.7,19,309.20
24,23,0.7,19,276.11
24,23,0.7,19,325.95
24,23,0.7,19,395.28
24,23,0.7,19,381.60
24,23,0.7,19,336.33
24,23,0.7,19,285.04
24,23,0.7,19,340.02
24,23,0.7,19,325.93
24,23,0.7,19,285.03
24,23,0.7,19,340.02
24,23,0.7,19,406.94
24,23,0.7,19,328.79
24,23,0.7,19,301.03
24,23,0.7,19,212.12
24,23,0.7,19,285.04
24,23,0.7,19,328.82
24,23,0.7,19,235.84
24,23,0.7,19,291.53
24,23,0.7,19,279.50
24,23,0.7,19,235.84
24,23,0.7,19,254.95
24,23,0.7,19,325.00
24,23,0.7,19,325.93
24,23,0.7,19,195.24
