Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,22,0.6,19,230.51
25,22,0.6,19,226.22
25,22,0.6,19,266.58
25,22,0.6,19,106.30
25,22,0.6,19,239.25
25,22,0.6,19,360.81
25,22,0.6,19,397.62
25,22,0.6,19,232.73
25,22,0.6,19,431.51
25,22,0.6,19,300.97
25,22,0.6,19,187.63
25,22,0.6,19,222.47
25,22,0.6,19,232.12
25,22,0.6,19,241.78
25,22,0.6,19,199.22
25,22,0.6,19,243.90
25,22,0.6,19,305.59
25,22,0.6,19,224.76
25,22,0.6,19,450.78
25,22,0.6,19,313.58
25,22,0.6,19,334.90
25,22,0.6,19,311.63
25,22,0.6,19,171.24
25,22,0.6,19,164.28
25,22,0.6,19,251.25
25,22,0.6,19,191.82
25,22,0.6,19,301.90
25,22,0.6,19,216.08
25,22,0.6,19,321.81
25,22,0.6,19,159.37
25,22,0.6,19,278.91
25,22,0.6,19,270.75
25,22,0.6,19,249.39
25,22,0.6,19,195.43
25,22,0.6,19,386.55
25,22,0.6,19,294.54
25,22,0.6,19,260.20
25,22,0.6,19,211.05
25,22,0.6,19,174.22
25,22,0.6,19,183.35
25,22,0.6,19,212.82
25,22,0.6,19,235.91
25,22,0.6,19,286.17
25,22,0.6,19,603.26
25,22,0.6,19,507.05
25,22,0.6,19,174.21
25,22,0.6,19,208.60
25,22,0.6,19,191.33
25,22,0.6,19,212.82
25,22,0.6,19,237.69
25,22,0.6,19,280.90
25,22,0.6,19,206.81
25,22,0.6,19,316.55
25,22,0.6,19,202.93
25,22,0.6,19,117.56
25,22,0.6,19,207.48
25,22,0.6,19,116.36
25,22,0.6,19,220.35
25,22,0.6,19,321.67
25,22,0.6,19,251.25
25,22,0.6,19,194.48
25,22,0.6,19,204.76
25,22,0.6,19,224.15
25,22,0.6,19,182.33
25,22,0.6,19,244.47
25,22,0.6,19,255.12
25,22,0.6,19,199.21
25,22,0.6,19,235.31
25,22,0.6,19,222.47
25,22,0.6,19,182.33
25,22,0.6,19,252.00
25,22,0.6,19,489.03
25,22,0.6,19,389.07
25,22,0.6,19,466.36
25,22,0.6,19,263.94
25,22,0.6,19,348.43
25,22,0.6,19,168.76
25,22,0.6,19,174.21
25,22,0.6,19,250.87
25,22,0.6,19,302.52
25,22,0.6,19,520.38
25,22,0.6,19,401.95
25,22,0.6,19,324.13
25,22,0.6,19,230.51
25,22,0.6,19,444.20
25,22,0.6,19,335.03
25,22,0.6,19,263.76
25,22,0.6,19,373.02
25,22,0.6,19,168.76
25,22,0.6,19,213.48
25,22,0.6,19,128.92
25,22,0.6,19,403.56
25,22,0.6,19,238.67
25,22,0.6,19,292.15
25,22,0.6,19,281.73
25,22,0.6,19,244.46
25,22,0.6,19,262.87
25,22,0.6,19,384.85
25,22,0.6,19,328.28
25,22,0.6,19,216.08
