Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,21,0.3,21,246.59
25,21,0.3,21,182.53
25,21,0.3,21,297.14
25,21,0.3,21,202.02
25,21,0.3,21,310.85
25,21,0.3,21,219.81
25,21,0.3,21,155.42
25,21,0.3,21,244.90
25,21,0.3,21,246.59
25,21,0.3,21,294.32
25,21,0.3,21,210.11
25,21,0.3,21,277.57
25,21,0.3,21,228.16
25,21,0.3,21,265.30
25,21,0.3,21,219.81
25,21,0.3,21,246.59
25,21,0.3,21,202.02
25,21,0.3,21,216.93
25,21,0.3,21,245.74
25,21,0.3,21,232.68
25,21,0.3,21,273.80
25,21,0.3,21,208.12
25,21,0.3,21,164.53
25,21,0.3,21,228.16
25,21,0.3,21,202.02
25,21,0.3,21,210.11
25,21,0.3,21,224.49
25,21,0.3,21,244.90
25,21,0.3,21,244.87
25,21,0.3,21,245.73
25,21,0.3,21,258.14
25,21,0.3,21,220.73
25,21,0.3,21,219.81
25,21,0.3,21,332.20
25,21,0.3,21,244.87
25,21,0.3,21,228.17
25,21,0.3,21,245.74
25,21,0.3,21,274.55
25,21,0.3,21,205.09
25,21,0.3,21,311.51
25,21,0.3,21,318.77
25,21,0.3,21,210.11
25,21,0.3,21,258.14
25,21,0.3,21,258.14
25,21,0.3,21,284.25
25,21,0.3,21,303.39
25,21,0.3,21,388.29
25,21,0.3,21,332.22
25,21,0.3,21,188.14
25,21,0.3,21,216.93
25,21,0.3,21,294.32
25,21,0.3,21,245.74
25,21,0.3,21,268.40
25,21,0.3,21,303.39
25,21,0.3,21,258.13
25,21,0.3,21,244.87
25,21,0.3,21,266.09
25,21,0.3,21,248.28
25,21,0.3,21,277.57
25,21,0.3,21,245.74
25,21,0.3,21,228.15
25,21,0.3,21,416.25
25,21,0.3,21,424.64
25,21,0.3,21,265.30
25,21,0.3,21,288.61
25,21,0.3,21,286.44
25,21,0.3,21,272.28
25,21,0.3,21,261.35
25,21,0.3,21,219.78
25,21,0.3,21,245.74
25,21,0.3,21,232.68
25,21,0.3,21,228.17
25,21,0.3,21,312.15
25,21,0.3,21,265.29
25,21,0.3,21,303.38
25,21,0.3,21,318.77
25,21,0.3,21,310.82
25,21,0.3,21,220.74
25,21,0.3,21,306.80
25,21,0.3,21,266.09
25,21,0.3,21,322.67
25,21,0.3,21,329.05
25,21,0.3,21,347.54
25,21,0.3,21,348.71
25,21,0.3,21,244.87
25,21,0.3,21,273.79
25,21,0.3,21,374.64
25,21,0.3,21,277.55
25,21,0.3,21,332.20
25,21,0.3,21,306.77
25,21,0.3,21,261.35
25,21,0.3,21,294.32
25,21,0.3,21,284.25
25,21,0.3,21,266.09
25,21,0.3,21,301.31
25,21,0.3,21,228.17
25,21,0.3,21,238.85
25,21,0.3,21,274.55
25,21,0.3,21,308.82
25,21,0.3,21,268.40
