Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
24,24,0.6,19,265.95
24,24,0.6,19,320.24
24,24,0.6,19,245.19
24,24,0.6,19,252.31
24,24,0.6,19,369.47
24,24,0.6,19,237.87
24,24,0.6,19,263.26
24,24,0.6,19,340.58
24,24,0.6,19,405.94
24,24,0.6,19,287.67
24,24,0.6,19,273.81
24,24,0.6,19,287.65
24,24,0.6,19,240.81
24,24,0.6,19,245.18
24,24,0.6,19,300.88
24,24,0.6,19,252.29
24,24,0.6,19,240.84
24,24,0.6,19,392.67
24,24,0.6,19,297.33
24,24,0.6,19,237.87
24,24,0.6,19,303.22
24,24,0.6,19,250.88
24,24,0.6,19,286.44
24,24,0.6,19,345.71
24,24,0.6,19,282.69
24,24,0.6,19,398.88
24,24,0.6,19,237.87
24,24,0.6,19,287.65
24,24,0.6,19,250.89
24,24,0.6,19,228.77
24,24,0.6,19,250.89
24,24,0.6,19,356.80
24,24,0.6,19,428.84
24,24,0.6,19,240.70
24,24,0.6,19,300.86
24,24,0.6,19,302.39
24,24,0.6,19,302.39
24,24,0.6,19,258.82
24,24,0.6,19,256.20
24,24,0.6,19,319.86
24,24,0.6,19,270.80
24,24,0.6,19,277.41
24,24,0.6,19,196.15
24,24,0.6,19,297.88
24,24,0.6,19,256.20
24,24,0.6,19,346.34
24,24,0.6,19,289.38
24,24,0.6,19,209.53
24,24,0.6,19,226.16
24,24,0.6,19,300.88
24,24,0.6,19,277.38
24,24,0.6,19,283.87
24,24,0.6,19,300.86
24,24,0.6,19,209.55
24,24,0.6,19,234.05
24,24,0.6,19,422.31
24,24,0.6,19,324.77
24,24,0.6,19,259.71
24,24,0.6,19,249.03
24,24,0.6,19,210.62
24,24,0.6,19,240.70
24,24,0.6,19,230.14
24,24,0.6,19,300.86
24,24,0.6,19,332.33
24,24,0.6,19,438.08
24,24,0.6,19,237.87
24,24,0.6,19,234.02
24,24,0.6,19,319.83
24,24,0.6,19,581.08
24,24,0.6,19,226.17
24,24,0.6,19,589.97
24,24,0.6,19,276.59
24,24,0.6,19,258.82
24,24,0.6,19,325.46
24,24,0.6,19,309.77
24,24,0.6,19,175.46
24,24,0.6,19,336.40
24,24,0.6,19,403.67
24,24,0.6,19,340.43
24,24,0.6,19,285.44
24,24,0.6,19,249.02
24,24,0.6,19,466.60
24,24,0.6,19,171.52
24,24,0.6,19,216.97
24,24,0.6,19,372.17
24,24,0.6,19,283.84
24,24,0.6,19,277.41
24,24,0.6,19,248.11
24,24,0.6,19,380.58
24,24,0.6,19,553.18
24,24,0.6,19,296.35
24,24,0.6,19,618.48
24,24,0.6,19,336.38
24,24,0.6,19,447.32
24,24,0.6,19,362.31
24,24,0.6,19,300.89
24,24,0.6,19,314.12
24,24,0.6,19,324.77
24,24,0.6,19,316.29
24,24,0.6,19,354.09
