Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,22,0.4,21,230.11
25,22,0.4,21,197.62
25,22,0.4,21,294.62
25,22,0.4,21,242.94
25,22,0.4,21,387.51
25,22,0.4,21,167.96
25,22,0.4,21,254.30
25,22,0.4,21,410.89
25,22,0.4,21,294.62
25,22,0.4,21,372.67
25,22,0.4,21,257.69
25,22,0.4,21,214.48
25,22,0.4,21,230.11
25,22,0.4,21,335.92
25,22,0.4,21,214.48
25,22,0.4,21,251.73
25,22,0.4,21,274.02
25,22,0.4,21,217.51
25,22,0.4,21,298.28
25,22,0.4,21,151.67
25,22,0.4,21,232.93
25,22,0.4,21,418.75
25,22,0.4,21,208.33
25,22,0.4,21,243.84
25,22,0.4,21,176.77
25,22,0.4,21,179.21
25,22,0.4,21,329.40
25,22,0.4,21,208.33
25,22,0.4,21,263.52
25,22,0.4,21,254.30
25,22,0.4,21,266.79
25,22,0.4,21,206.23
25,22,0.4,21,250.00
25,22,0.4,21,261.04
25,22,0.4,21,206.23
25,22,0.4,21,250.87
25,22,0.4,21,393.07
25,22,0.4,21,147.31
25,22,0.4,21,336.57
25,22,0.4,21,271.63
25,22,0.4,21,336.57
25,22,0.4,21,435.02
25,22,0.4,21,217.51
25,22,0.4,21,237.53
25,22,0.4,21,196.53
25,22,0.4,21,266.78
25,22,0.4,21,243.84
25,22,0.4,21,251.73
25,22,0.4,21,339.14
25,22,0.4,21,435.00
25,22,0.4,21,270.83
25,22,0.4,21,192.06
25,22,0.4,21,294.61
25,22,0.4,21,250.87
25,22,0.4,21,250.00
25,22,0.4,21,253.45
25,22,0.4,21,312.48
25,22,0.4,21,251.70
25,22,0.4,21,214.47
25,22,0.4,21,336.57
25,22,0.4,21,475.06
25,22,0.4,21,271.63
25,22,0.4,21,188.64
25,22,0.4,21,341.67
25,22,0.4,21,266.79
25,22,0.4,21,265.16
25,22,0.4,21,217.49
25,22,0.4,21,335.93
25,22,0.4,21,221.45
25,22,0.4,21,309.70
25,22,0.4,21,214.47
25,22,0.4,21,232.91
25,22,0.4,21,292.40
25,22,0.4,21,261.04
25,22,0.4,21,318.68
25,22,0.4,21,265.16
25,22,0.4,21,296.08
25,22,0.4,21,176.77
25,22,0.4,21,400.17
25,22,0.4,21,217.51
25,22,0.4,21,356.61
25,22,0.4,21,188.65
25,22,0.4,21,237.53
25,22,0.4,21,280.27
25,22,0.4,21,354.16
25,22,0.4,21,300.45
25,22,0.4,21,292.40
25,22,0.4,21,263.52
25,22,0.4,21,290.17
25,22,0.4,21,257.69
25,22,0.4,21,395.29
25,22,0.4,21,263.52
25,22,0.4,21,313.19
25,22,0.4,21,398.02
25,22,0.4,21,280.27
25,22,0.4,21,266.79
25,22,0.4,21,176.77
25,22,0.4,21,167.96
25,22,0.4,21,250.00
25,22,0.4,21,417.18
