Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
23,21,0.5,17,307.53
23,21,0.5,17,124.65
23,21,0.5,17,270.94
23,21,0.5,17,268.46
23,21,0.5,17,279.94
23,21,0.5,17,303.80
23,21,0.5,17,435.05
23,21,0.5,17,318.43
23,21,0.5,17,285.85
23,21,0.5,17,212.78
23,21,0.5,17,198.11
23,21,0.5,17,269.20
23,21,0.5,17,212.46
23,21,0.5,17,155.27
23,21,0.5,17,180.78
23,21,0.5,17,376.81
23,21,0.5,17,213.41
23,21,0.5,17,253.83
23,21,0.5,17,474.67
23,21,0.5,17,208.65
23,21,0.5,17,260.08
23,21,0.5,17,281.83
23,21,0.5,17,287.49
23,21,0.5,17,191.58
23,21,0.5,17,129.40
23,21,0.5,17,157.43
23,21,0.5,17,241.67
23,21,0.5,17,245.25
23,21,0.5,17,222.63
23,21,0.5,17,341.77
23,21,0.5,17,270.94
23,21,0.5,17,274.38
23,21,0.5,17,278.02
23,21,0.5,17,170.89
23,21,0.5,17,234.07
23,21,0.5,17,264.43
23,21,0.5,17,356.55
23,21,0.5,17,197.10
23,21,0.5,17,134.98
23,21,0.5,17,109.19
23,21,0.5,17,134.98
23,21,0.5,17,173.61
23,21,0.5,17,215.28
23,21,0.5,17,166.92
23,21,0.5,17,256.98
23,21,0.5,17,170.89
23,21,0.5,17,388.89
23,21,0.5,17,181.16
23,21,0.5,17,335.64
23,21,0.5,17,280.17
23,21,0.5,17,295.08
23,21,0.5,17,217.45
23,21,0.5,17,254.89
23,21,0.5,17,199.13
23,21,0.5,17,328.99
23,21,0.5,17,222.32
23,21,0.5,17,314.84
23,21,0.5,17,289.36
23,21,0.5,17,278.02
23,21,0.5,17,243.33
23,21,0.5,17,290.27
23,21,0.5,17,347.22
23,21,0.5,17,363.43
23,21,0.5,17,231.48
23,21,0.5,17,301.81
23,21,0.5,17,312.50
23,21,0.5,17,289.58
23,21,0.5,17,23.14
23,21,0.5,17,347.99
23,21,0.5,17,405.10
23,21,0.5,17,279.94
23,21,0.5,17,370.37
23,21,0.5,17,324.07
23,21,0.5,17,278.25
23,21,0.5,17,154.42
23,21,0.5,17,194.02
23,21,0.5,17,281.85
23,21,0.5,17,296.66
23,21,0.5,17,281.85
23,21,0.5,17,245.25
23,21,0.5,17,285.86
23,21,0.5,17,245.52
23,21,0.5,17,190.88
23,21,0.5,17,252.78
23,21,0.5,17,202.13
23,21,0.5,17,150.91
23,21,0.5,17,208.65
23,21,0.5,17,314.85
23,21,0.5,17,229.15
23,21,0.5,17,270.19
23,21,0.5,17,352.76
23,21,0.5,17,253.83
23,21,0.5,17,218.37
23,21,0.5,17,246.06
23,21,0.5,17,295.08
23,21,0.5,17,305.56
23,21,0.5,17,222.32
23,21,0.5,17,298.68
23,21,0.5,17,238.31
23,21,0.5,17,280.17
