Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
23,22,0.7,19,430.11
23,22,0.7,19,376.80
23,22,0.7,19,359.36
23,22,0.7,19,267.21
23,22,0.7,19,277.78
23,22,0.7,19,272.42
23,22,0.7,19,254.63
23,22,0.7,19,279.93
23,22,0.7,19,320.12
23,22,0.7,19,227.40
23,22,0.7,19,269.95
23,22,0.7,19,192.63
23,22,0.7,19,232.64
23,22,0.7,19,335.65
23,22,0.7,19,194.01
23,22,0.7,19,154.42
23,22,0.7,19,241.67
23,22,0.7,19,232.92
23,22,0.7,19,227.40
23,22,0.7,19,240.83
23,22,0.7,19,327.36
23,22,0.7,19,270.20
23,22,0.7,19,230.61
23,22,0.7,19,297.57
23,22,0.7,19,157.43
23,22,0.7,19,244.16
23,22,0.7,19,359.54
23,22,0.7,19,502.48
23,22,0.7,19,289.36
23,22,0.7,19,254.63
23,22,0.7,19,289.59
23,22,0.7,19,328.99
23,22,0.7,19,570.99
23,22,0.7,19,222.62
23,22,0.7,19,300.93
23,22,0.7,19,428.86
23,22,0.7,19,104.16
23,22,0.7,19,358.79
23,22,0.7,19,313.35
23,22,0.7,19,234.35
23,22,0.7,19,243.32
23,22,0.7,19,243.05
23,22,0.7,19,336.44
23,22,0.7,19,336.44
23,22,0.7,19,463.54
23,22,0.7,19,287.48
23,22,0.7,19,165.71
23,22,0.7,19,222.32
23,22,0.7,19,141.28
23,22,0.7,19,139.37
23,22,0.7,19,177.05
23,22,0.7,19,363.42
23,22,0.7,19,360.47
23,22,0.7,19,358.96
23,22,0.7,19,164.49
23,22,0.7,19,373.61
23,22,0.7,19,338.02
23,22,0.7,19,270.19
23,22,0.7,19,305.77
23,22,0.7,19,365.99
23,22,0.7,19,413.11
23,22,0.7,19,340.58
23,22,0.7,19,296.44
23,22,0.7,19,254.89
23,22,0.7,19,234.35
23,22,0.7,19,261.89
23,22,0.7,19,254.10
23,22,0.7,19,272.42
23,22,0.7,19,286.55
23,22,0.7,19,191.59
23,22,0.7,19,249.85
23,22,0.7,19,331.43
23,22,0.7,19,311.64
23,22,0.7,19,266.45
23,22,0.7,19,458.30
23,22,0.7,19,215.28
23,22,0.7,19,272.43
23,22,0.7,19,326.74
23,22,0.7,19,264.42
23,22,0.7,19,357.48
23,22,0.7,19,439.80
23,22,0.7,19,509.77
23,22,0.7,19,246.06
23,22,0.7,19,278.02
23,22,0.7,19,450.18
23,22,0.7,19,161.20
23,22,0.7,19,222.63
23,22,0.7,19,216.22
23,22,0.7,19,356.55
23,22,0.7,19,409.19
23,22,0.7,19,179.67
23,22,0.7,19,315.91
23,22,0.7,19,302.92
23,22,0.7,19,369.09
23,22,0.7,19,347.41
23,22,0.7,19,146.40
23,22,0.7,19,327.56
23,22,0.7,19,329.39
23,22,0.7,19,426.83
23,22,0.7,19,357.48
23,22,0.7,19,301.81
23,22,0.7,19,217.46
