Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
23,22,0.5,19,387.03
23,22,0.5,19,220.98
23,22,0.5,19,226.48
23,22,0.5,19,310.15
23,22,0.5,19,124.11
23,22,0.5,19,228.17
23,22,0.5,19,387.93
23,22,0.5,19,452.96
23,22,0.5,19,381.02
23,22,0.5,19,272.20
23,22,0.5,19,239.54
23,22,0.5,19,224.26
23,22,0.5,19,325.19
23,22,0.5,19,315.94
23,22,0.5,19,253.28
23,22,0.5,19,156.25
23,22,0.5,19,330.82
23,22,0.5,19,219.92
23,22,0.5,19,361.85
23,22,0.5,19,125.66
23,22,0.5,19,349.39
23,22,0.5,19,291.72
23,22,0.5,19,106.04
23,22,0.5,19,298.38
23,22,0.5,19,278.77
23,22,0.5,19,163.24
23,22,0.5,19,397.63
23,22,0.5,19,186.58
23,22,0.5,19,211.35
23,22,0.5,19,242.73
23,22,0.5,19,239.70
23,22,0.5,19,490.99
23,22,0.5,19,123.17
23,22,0.5,19,339.10
23,22,0.5,19,200.12
23,22,0.5,19,264.01
23,22,0.5,19,141.51
23,22,0.5,19,371.20
23,22,0.5,19,275.56
23,22,0.5,19,304.65
23,22,0.5,19,274.31
23,22,0.5,19,348.39
23,22,0.5,19,98.12
23,22,0.5,19,202.03
23,22,0.5,19,229.69
23,22,0.5,19,192.47
23,22,0.5,19,255.87
23,22,0.5,19,248.37
23,22,0.5,19,223.75
23,22,0.5,19,222.19
23,22,0.5,19,172.42
23,22,0.5,19,321.85
23,22,0.5,19,153.26
23,22,0.5,19,153.26
23,22,0.5,19,256.31
23,22,0.5,19,234.17
23,22,0.5,19,223.74
23,22,0.5,19,208.59
23,22,0.5,19,248.37
23,22,0.5,19,227.84
23,22,0.5,19,191.67
23,22,0.5,19,232.36
23,22,0.5,19,205.62
23,22,0.5,19,247.14
23,22,0.5,19,234.17
23,22,0.5,19,184.50
23,22,0.5,19,183.24
23,22,0.5,19,172.86
23,22,0.5,19,102.72
23,22,0.5,19,196.23
23,22,0.5,19,251.31
23,22,0.5,19,183.24
23,22,0.5,19,173.09
23,22,0.5,19,176.61
23,22,0.5,19,185.95
23,22,0.5,19,298.51
23,22,0.5,19,238.73
23,22,0.5,19,27.76
23,22,0.5,19,177.70
23,22,0.5,19,91.63
23,22,0.5,19,298.90
23,22,0.5,19,202.03
23,22,0.5,19,280.00
23,22,0.5,19,334.53
23,22,0.5,19,219.57
23,22,0.5,19,280.96
23,22,0.5,19,70.75
23,22,0.5,19,226.48
23,22,0.5,19,247.12
23,22,0.5,19,225.63
23,22,0.5,19,251.00
23,22,0.5,19,102.34
23,22,0.5,19,117.74
23,22,0.5,19,217.11
23,22,0.5,19,258.25
23,22,0.5,19,176.61
23,22,0.5,19,235.48
23,22,0.5,19,187.61
23,22,0.5,19,291.73
23,22,0.5,19,198.96
23,22,0.5,19,197.22
23,22,0.5,19,270.35
23,22,0.5,19,228.17
23,22,0.5,19,220.10
23,22,0.5,19,177.48
