Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,21,0.7,18,661.76
25,21,0.7,18,367.63
25,21,0.7,18,659.94
25,21,0.7,18,260.54
25,21,0.7,18,294.08
25,21,0.7,18,434.32
25,21,0.7,18,421.66
25,21,0.7,18,398.98
25,21,0.7,18,350.92
25,21,0.7,18,624.87
25,21,0.7,18,381.27
25,21,0.7,18,565.79
25,21,0.7,18,387.53
25,21,0.7,18,395.19
25,21,0.7,18,778.48
25,21,0.7,18,374.89
25,21,0.7,18,482.78
25,21,0.7,18,637.25
25,21,0.7,18,350.88
25,21,0.7,18,450.57
25,21,0.7,18,329.73
25,21,0.7,18,486.48
25,21,0.7,18,475.88
25,21,0.7,18,643.32
25,21,0.7,18,428.00
25,21,0.7,18,415.92
25,21,0.7,18,572.18
25,21,0.7,18,515.24
25,21,0.7,18,468.24
25,21,0.7,18,481.49
25,21,0.7,18,398.94
25,21,0.7,18,348.34
25,21,0.7,18,428.71
25,21,0.7,18,350.90
25,21,0.7,18,451.91
25,21,0.7,18,859.24
25,21,0.7,18,659.92
25,21,0.7,18,550.74
25,21,0.7,18,373.32
25,21,0.7,18,387.51
25,21,0.7,18,433.60
25,21,0.7,18,519.90
25,21,0.7,18,462.43
25,21,0.7,18,383.63
25,21,0.7,18,382.83
25,21,0.7,18,482.78
25,21,0.7,18,639.11
25,21,0.7,18,322.34
25,21,0.7,18,350.90
25,21,0.7,18,471.45
25,21,0.7,18,545.14
25,21,0.7,18,347.44
25,21,0.7,18,527.92
25,21,0.7,18,355.08
25,21,0.7,18,404.21
25,21,0.7,18,666.62
25,21,0.7,18,490.59
25,21,0.7,18,572.65
25,21,0.7,18,323.38
25,21,0.7,18,560.77
25,21,0.7,18,640.18
25,21,0.7,18,550.42
25,21,0.7,18,333.32
25,21,0.7,18,438.44
25,21,0.7,18,361.54
25,21,0.7,18,431.80
25,21,0.7,18,499.90
25,21,0.7,18,430.02
25,21,0.7,18,670.66
25,21,0.7,18,420.99
25,21,0.7,18,326.33
25,21,0.7,18,337.33
25,21,0.7,18,389.20
25,21,0.7,18,397.01
25,21,0.7,18,380.70
25,21,0.7,18,360.46
25,21,0.7,18,527.92
25,21,0.7,18,403.72
25,21,0.7,18,518.03
25,21,0.7,18,368.37
25,21,0.7,18,496.43
25,21,0.7,18,423.23
25,21,0.7,18,493.67
25,21,0.7,18,404.19
25,21,0.7,18,641.08
25,21,0.7,18,431.80
25,21,0.7,18,386.70
25,21,0.7,18,451.36
25,21,0.7,18,649.73
25,21,0.7,18,360.46
25,21,0.7,18,298.63
25,21,0.7,18,333.90
25,21,0.7,18,416.85
25,21,0.7,18,687.40
25,21,0.7,18,319.17
