Concentration,Voltage,Injection Rate,Receiving Distance,Fiber Diameter
25,22,0.5,19,219.99
25,22,0.5,19,276.85
25,22,0.5,19,234.65
25,22,0.5,19,428.92
25,22,0.5,19,249.13
25,22,0.5,19,195.60
25,22,0.5,19,267.84
25,22,0.5,19,231.29
25,22,0.5,19,206.18
25,22,0.5,19,285.92
25,22,0.5,19,324.38
25,22,0.5,19,267.97
25,22,0.5,19,243.15
25,22,0.5,19,346.14
25,22,0.5,19,293.14
25,22,0.5,19,565.46
25,22,0.5,19,251.87
25,22,0.5,19,315.40
25,22,0.5,19,126.58
25,22,0.5,19,191.71
25,22,0.5,19,274.96
25,22,0.5,19,301.93
25,22,0.5,19,202.66
25,22,0.5,19,151.08
25,22,0.5,19,319.92
25,22,0.5,19,314.98
25,22,0.5,19,287.97
25,22,0.5,19,188.10
25,22,0.5,19,247.55
25,22,0.5,19,284.88
25,22,0.5,19,195.60
25,22,0.5,19,253.93
25,22,0.5,19,300.19
25,22,0.5,19,306.14
25,22,0.5,19,405.32
25,22,0.5,19,270.28
25,22,0.5,19,238.80
25,22,0.5,19,231.71
25,22,0.5,19,161.13
25,22,0.5,19,222.50
25,22,0.5,19,352.32
25,22,0.5,19,338.68
25,22,0.5,19,253.16
25,22,0.5,19,195.43
25,22,0.5,19,178.64
25,22,0.5,19,249.13
25,22,0.5,19,453.51
25,22,0.5,19,309.64
25,22,0.5,19,231.29
25,22,0.5,19,220.88
25,22,0.5,19,184.59
25,22,0.5,19,192.90
25,22,0.5,19,157.02
25,22,0.5,19,251.87
25,22,0.5,19,256.88
25,22,0.5,19,330.09
25,22,0.5,19,228.73
25,22,0.5,19,212.73
25,22,0.5,19,369.63
25,22,0.5,19,143.30
25,22,0.5,19,309.95
25,22,0.5,19,263.42
25,22,0.5,19,286.83
25,22,0.5,19,317.97
25,22,0.5,19,353.70
25,22,0.5,19,210.89
25,22,0.5,19,226.57
25,22,0.5,19,224.26
25,22,0.5,19,289.55
25,22,0.5,19,253.81
25,22,0.5,19,380.18
25,22,0.5,19,337.04
25,22,0.5,19,157.02
25,22,0.5,19,344.06
25,22,0.5,19,235.07
25,22,0.5,19,366.77
25,22,0.5,19,464.91
25,22,0.5,19,224.69
25,22,0.5,19,235.07
25,22,0.5,19,217.60
25,22,0.5,19,228.30
25,22,0.5,19,191.71
25,22,0.5,19,222.49
25,22,0.5,19,183.35
25,22,0.5,19,195.76
25,22,0.5,19,200.88
25,22,0.5,19,329.99
25,22,0.5,19,184.41
25,22,0.5,19,159.50
25,22,0.5,19,395.27
25,22,0.5,19,161.94
25,22,0.5,19,196.93
25,22,0.5,19,181.73
25,22,0.5,19,145.79
25,22,0.5,19,286.83
25,22,0.5,19,264.91
25,22,0.5,19,238.80
25,22,0.5,19,177.91
25,22,0.5,19,157.02
25,22,0.5,19,202.66
25,22,0.5,19,236.19
25,22,0.5,19,315.81
25,22,0.5,19,289.55
25,22,0.5,19,166.52
25,22,0.5,19,160.52
